"from_time","to_time","land_type","age_before","age_after","from_cover","to_cover","probability"
0,20,2,3,3,1,1,0.560344827586207
0,20,2,1,1,1,2,0.171818181818182
0,20,2,1,2,1,2,0.0454545454545455
0,20,2,2,1,1,2,0.041664304744629
0,20,2,2,2,1,2,0.126806870358823
0,20,2,2,3,1,2,0.00147383935151069
0,20,2,3,2,1,2,0.0948275862068965
0,20,2,3,3,1,2,0.0775862068965517
0,20,2,1,1,2,1,0.014420410427066
0,20,2,1,2,2,1,0.0124792013311148
0,20,2,2,1,2,1,0.00549599411696404
0,20,2,2,2,2,1,0.0957154468398034
0,20,2,2,3,2,1,0.00119982970159074
0,20,2,3,2,2,1,0.182352941176471
0,20,2,3,3,2,1,0.197058823529412
0,20,2,1,1,2,2,0.74126455906822
0,20,2,1,2,2,2,0.231558513588464
0,20,2,2,1,2,2,0.0637844951039207
0,20,2,2,2,2,2,0.824863567751674
0,20,2,2,3,2,2,0.0088245539342803
0,20,2,3,2,2,2,0.270588235294118
0,20,2,3,3,2,2,0.35
0,20,2,1,1,2,3,0.000277315585135885
0,20,2,2,2,2,3,0.000116112551766846
0,20,2,2,2,3,1,0.0232558139534884
0,20,2,2,3,3,1,0.00116279069767442
0,20,2,1,1,3,2,0.8
0,20,2,2,1,3,2,0.00465116279069767
0,20,2,2,2,3,2,0.633720930232558
0,20,2,2,3,3,2,0.0197674418604651
0,20,2,3,2,3,2,0.115384615384615
0,20,2,3,3,3,2,0.692307692307692
0,20,2,1,1,3,3,0.2
0,20,2,2,2,3,3,0.306976744186047
0,20,2,2,3,3,3,0.0104651162790698
0,20,2,3,3,3,3,0.192307692307692
0,20,3,0,0,0,0,0.000149767859817283
0,20,3,0,1,0,1,0.655084618840797
0,20,3,0,1,0,2,0.343717238280665
0,20,3,0,1,0,3,0.00104837501872098
0,20,3,1,1,1,1,0.575862068965517
0,20,3,1,2,1,1,0.255665024630542
0,20,3,2,1,1,1,0.0895569956443217
0,20,3,2,2,1,1,0.735790927440773
0,20,3,2,3,1,1,0.0223095718686922
0,20,3,3,2,1,1,0.383116883116883
0,20,3,3,3,1,1,0.461038961038961
0,20,3,1,1,1,2,0.137931034482759
0,20,3,1,2,1,2,0.0305418719211823
0,20,3,2,1,1,2,0.02592159779029
0,20,3,2,2,1,2,0.126420907255923
0,20,3,3,2,1,2,0.0974025974025974
0,20,3,3,3,1,2,0.0584415584415584
0,20,3,1,1,2,1,0.0238645111624326
0,20,3,1,2,2,1,0.0069284064665127
0,20,3,2,1,2,1,0.00709489421005955
0,20,3,2,2,2,1,0.128594957557329
0,20,3,2,3,2,1,0.00266058532877233
0,20,3,3,2,2,1,0.212328767123288
0,20,3,3,3,2,1,0.301369863013699
0,20,3,1,1,2,2,0.818706697459584
0,20,3,1,2,2,2,0.15050038491147
0,20,3,2,1,2,2,0.0658811605219815
0,20,3,2,2,2,2,0.788800202711263
0,20,3,2,3,2,2,0.0069681996705942
0,20,3,3,2,2,2,0.212328767123288
0,20,3,3,3,2,2,0.273972602739726
0,20,3,2,2,3,2,0.846774193548387
0,20,3,2,3,3,2,0.0241935483870968
0,20,3,2,2,3,3,0.129032258064516
0,20,4,0,0,0,0,0.00105864916366716
0,20,4,0,1,0,1,0.730256193097607
0,20,4,0,1,0,2,0.268049968240525
0,20,4,0,1,0,3,0.000635189498200296
0,20,4,1,1,1,1,0.661508704061896
0,20,4,1,2,1,1,0.258220502901354
0,20,4,2,1,1,1,0.120952530650739
0,20,4,2,2,1,1,0.778528764539453
0,20,4,2,3,1,1,0.0169757937755423
0,20,4,3,2,1,1,0.305986696230599
0,20,4,3,3,1,1,0.634146341463415
0,20,4,1,1,1,2,0.0652804642166344
0,20,4,1,2,1,2,0.0149903288201161
0,20,4,2,1,1,2,0.0124174787802578
0,20,4,2,2,1,2,0.0709682489783087
0,20,4,2,3,1,2,0.000157183275699466
0,20,4,3,2,1,2,0.0310421286031042
0,20,4,3,3,1,2,0.0288248337028825
0,20,4,1,1,2,1,0.0411449016100179
0,20,4,1,2,2,1,0.00894454382826476
0,20,4,2,1,2,1,0.0140760706798443
0,20,4,2,2,2,1,0.262952979934112
0,20,4,2,3,2,1,0.00643905360886493
0,20,4,3,2,2,1,0.16
0,20,4,3,3,2,1,0.472
0,20,4,1,1,2,2,0.745974955277281
0,20,4,1,2,2,2,0.203935599284436
0,20,4,2,1,2,2,0.048817011081162
0,20,4,2,2,2,2,0.664869721473495
0,20,4,2,3,2,2,0.00284516322252171
0,20,4,3,2,2,2,0.136
0,20,4,3,3,2,2,0.232
0,20,5,0,0,0,0,0.00253807106598985
0,20,5,0,1,0,1,0.771936185641769
0,20,5,0,1,0,2,0.225163161711385
0,20,5,0,1,0,3,0.000362581580855693
0,20,5,1,1,1,1,0.685092127303183
0,20,5,1,2,1,1,0.23785594639866
0,20,5,2,1,1,1,0.0796012915906219
0,20,5,2,2,1,1,0.832795170574196
0,20,5,2,3,1,1,0.0216201038888109
0,20,5,3,2,1,1,0.207373271889401
0,20,5,3,3,1,1,0.769585253456221
0,20,5,1,1,1,2,0.0603015075376884
0,20,5,1,2,1,2,0.016750418760469
0,20,5,2,1,1,2,0.0091253685244981
0,20,5,2,2,1,2,0.0567176751368805
0,20,5,2,3,1,2,0.000140390284992279
0,20,5,3,2,1,2,0.0138248847926267
0,20,5,3,3,1,2,0.00921658986175115
0,20,5,1,1,2,1,0.0591715976331361
0,20,5,1,2,2,1,0.0355029585798817
0,20,5,2,1,2,1,0.0149603989439718
0,20,5,2,2,2,1,0.296567908477559
0,20,5,2,3,2,1,0.00528014080375477
0,20,5,3,2,2,1,0.4375
0,20,5,3,3,2,1,0.4375
0,20,5,1,1,2,2,0.766272189349112
0,20,5,1,2,2,2,0.13905325443787
0,20,5,2,1,2,2,0.0513347022587269
0,20,5,2,2,2,2,0.630390143737166
0,20,5,2,3,2,2,0.00146670577882077
0,20,5,3,2,2,2,0.0625
0,20,5,3,3,2,2,0.0625
0,20,6,0,0,0,0,0.000739462657135815
0,20,6,0,1,0,1,0.720236628050283
0,20,6,0,1,0,2,0.279023909292581
0,20,6,1,1,1,1,0.689705882352941
0,20,6,1,2,1,1,0.246078431372549
0,20,6,2,1,1,1,0.130875166592625
0,20,6,2,2,1,1,0.779831186139494
0,20,6,2,3,1,1,0.019280319857841
0,20,6,3,2,1,1,0.398809523809524
0,20,6,3,3,1,1,0.505952380952381
0,20,6,1,1,1,2,0.0529411764705882
0,20,6,1,2,1,2,0.0112745098039216
0,20,6,2,1,1,2,0.0108396268325189
0,20,6,2,2,1,2,0.0587294535761884
0,20,6,2,3,1,2,0.000444247001332741
0,20,6,3,2,1,2,0.0773809523809524
0,20,6,3,3,1,2,0.0178571428571429
0,20,6,1,1,2,1,0.0675944333996024
0,20,6,1,2,2,1,0.00795228628230616
0,20,6,2,1,2,1,0.013622754491018
0,20,6,2,2,2,1,0.296556886227545
0,20,6,2,3,2,1,0.00523952095808383
0,20,6,3,2,2,1,0.345161290322581
0,20,6,3,3,2,1,0.390322580645161
0,20,6,1,1,2,2,0.789264413518887
0,20,6,1,2,2,2,0.135188866799205
0,20,6,2,1,2,2,0.0544910179640719
0,20,6,2,2,2,2,0.628293413173653
0,20,6,2,3,2,2,0.00179640718562874
0,20,6,3,2,2,2,0.145161290322581
0,20,6,3,3,2,2,0.119354838709677
0,20,7,0,0,0,0,0.000618429189857761
0,20,7,0,1,0,1,0.737373737373737
0,20,7,0,1,0,2,0.261801690373119
0,20,7,0,1,0,3,0.00020614306328592
0,20,7,1,1,1,1,0.654281830539193
0,20,7,1,2,1,1,0.279111916628908
0,20,7,2,1,1,1,0.101246882793017
0,20,7,2,2,1,1,0.787730673316708
0,20,7,2,3,1,1,0.0197506234413965
0,20,7,3,2,1,1,0.289389067524116
0,20,7,3,3,1,1,0.652733118971061
0,20,7,1,1,1,2,0.0475758948799275
0,20,7,1,2,1,2,0.019030357951971
0,20,7,2,1,1,2,0.00987531172069825
0,20,7,2,2,1,2,0.0810972568578554
0,20,7,2,3,1,2,0.00029925187032419
0,20,7,3,2,1,2,0.0289389067524116
0,20,7,3,3,1,2,0.0289389067524116
0,20,7,1,1,2,1,0.0944148936170213
0,20,7,1,2,2,1,0.0106382978723404
0,20,7,2,1,2,1,0.01226626776365
0,20,7,2,2,2,1,0.274195961106956
0,20,7,2,3,2,1,0.00433807030665669
0,20,7,3,2,2,1,0.288135593220339
0,20,7,3,3,2,1,0.457627118644068
0,20,7,1,1,2,2,0.710106382978723
0,20,7,1,2,2,2,0.184840425531915
0,20,7,2,1,2,2,0.037247569184742
0,20,7,2,2,2,2,0.670755422587883
0,20,7,2,3,2,2,0.00119670905011219
0,20,7,3,2,2,2,0.11864406779661
0,20,7,3,3,2,2,0.135593220338983
0,20,8,0,0,0,0,0.00235679214402619
0,20,8,0,1,0,1,0.731718494271686
0,20,8,0,1,0,2,0.265597381342062
0,20,8,0,1,0,3,0.000327332242225859
0,20,8,1,1,1,1,0.715225088517957
0,20,8,1,2,1,1,0.217838475805092
0,20,8,2,1,1,1,0.0541494490358127
0,20,8,2,2,1,1,0.832128099173554
0,20,8,2,3,1,1,0.0434171258034894
0,20,8,3,2,1,1,0.194107452339688
0,20,8,3,3,1,1,0.734835355285962
0,20,8,1,1,1,2,0.0529421682684202
0,20,8,1,2,1,2,0.0139942674085314
0,20,8,2,1,1,2,0.00872359963269054
0,20,8,2,2,1,2,0.0612373737373737
0,20,8,2,3,1,2,0.00034435261707989
0,20,8,3,2,1,2,0.0251299826689775
0,20,8,3,3,1,2,0.0459272097053726
0,20,8,1,1,2,1,0.0954198473282443
0,20,8,1,2,2,1,0.00954198473282443
0,20,8,2,1,2,1,0.0136812769191791
0,20,8,2,2,2,1,0.1911156152352
0,20,8,2,3,2,1,0.0113166117726543
0,20,8,3,2,2,1,0.0210843373493976
0,20,8,3,3,2,1,0.251807228915663
0,20,8,1,1,2,2,0.806297709923664
0,20,8,1,2,2,2,0.0887404580152672
0,20,8,2,1,2,2,0.0483067308504349
0,20,8,2,2,2,2,0.726205556963094
0,20,8,2,3,2,2,0.00937420825943755
0,20,8,3,2,2,2,0.058433734939759
0,20,8,3,3,2,2,0.668674698795181
0,20,8,3,3,3,1,0.05
0,20,8,2,1,3,2,0.134615384615385
0,20,8,2,2,3,2,0.826923076923077
0,20,8,3,3,3,2,0.95
0,20,8,2,1,3,3,0.0192307692307692
0,20,8,2,2,3,3,0.0192307692307692
0,20,9,0,0,0,0,0.00159040861267433
0,20,9,0,1,0,1,0.631147540983607
0,20,9,0,1,0,2,0.366895033031564
0,20,9,0,1,0,3,0.000367017372155615
0,20,9,1,1,1,1,0.633835078534031
0,20,9,1,2,1,1,0.243128272251309
0,20,9,2,1,1,1,0.0492581245870127
0,20,9,2,2,1,1,0.794257223523758
0,20,9,2,3,1,1,0.0480567069141587
0,20,9,3,2,1,1,0.147859922178988
0,20,9,3,3,1,1,0.764591439688716
0,20,9,1,1,1,2,0.104057591623037
0,20,9,1,2,1,2,0.018979057591623
0,20,9,2,1,1,2,0.0123746020303959
0,20,9,2,2,1,2,0.0958130594101039
0,20,9,2,3,1,2,0.000240283534570794
0,20,9,3,2,1,2,0.0330739299610895
0,20,9,3,3,1,2,0.0544747081712062
0,20,9,1,1,2,1,0.0883367839889579
0,20,9,1,2,2,1,0.0117322291235335
0,20,9,2,1,2,1,0.00684782608695652
0,20,9,2,2,2,1,0.138152173913043
0,20,9,2,3,2,1,0.00673913043478261
0,20,9,3,2,2,1,0.0118152524167562
0,20,9,3,3,2,1,0.186895810955961
0,20,9,1,1,2,2,0.754313319530711
0,20,9,1,2,2,2,0.145617667356798
0,20,9,2,1,2,2,0.053804347826087
0,20,9,2,2,2,2,0.780108695652174
0,20,9,2,3,2,2,0.0143478260869565
0,20,9,3,2,2,2,0.046186895810956
0,20,9,3,3,2,2,0.755102040816326
0,20,9,2,1,3,2,0.0704225352112676
0,20,9,2,2,3,2,0.732394366197183
0,20,9,2,3,3,2,0.0140845070422535
0,20,9,3,3,3,2,1
0,20,9,2,1,3,3,0.0140845070422535
0,20,9,2,2,3,3,0.140845070422535
0,20,9,2,3,3,3,0.028169014084507
0,20,10,0,1,0,1,0.387143447705664
0,20,10,0,1,0,2,0.612649855312112
0,20,10,0,1,0,3,0.00020669698222406
0,20,10,1,1,1,1,0.298468359532447
0,20,10,1,2,1,1,0.456267634018541
0,20,10,2,1,1,1,0.0562367138347899
0,20,10,2,2,1,1,0.779154409396405
0,20,10,2,3,1,1,0.00545403792059436
0,20,10,3,2,1,1,0.195876288659794
0,20,10,3,3,1,1,0.443298969072165
0,20,10,1,1,1,2,0.158000806126562
0,20,10,1,2,1,2,0.0872632003224506
0,20,10,2,1,1,2,0.0209787206630736
0,20,10,2,2,1,2,0.137939919692513
0,20,10,2,3,1,2,0.000236198492624165
0,20,10,3,2,1,2,0.161512027491409
0,20,10,3,3,1,2,0.199312714776632
0,20,10,1,1,2,1,0.00821917808219178
0,20,10,1,2,2,1,0.0129514321295143
0,20,10,2,1,2,1,0.00328263486158223
0,20,10,2,2,2,1,0.0771966298282088
0,20,10,2,3,2,1,0.000984790458474669
0,20,10,3,2,2,1,0.0686767169179229
0,20,10,3,3,2,1,0.0804020100502513
0,20,10,1,1,2,2,0.563636363636364
0,20,10,1,2,2,2,0.41519302615193
0,20,10,2,1,2,2,0.0748987854251012
0,20,10,2,2,2,2,0.798336798336798
0,20,10,2,3,2,2,0.045190939927782
0,20,10,3,2,2,2,0.232830820770519
0,20,10,3,3,2,2,0.618090452261307
0,20,10,2,2,2,3,0.000109421162052741
0,20,10,3,3,3,1,0.00869565217391304
0,20,10,2,1,3,2,0.00828729281767956
0,20,10,2,2,3,2,0.701657458563536
0,20,10,3,2,3,2,0.0434782608695652
0,20,10,3,3,3,2,0.939130434782609
0,20,10,1,1,3,3,0.25
0,20,10,1,2,3,3,0.75
0,20,10,2,2,3,3,0.290055248618785
0,20,10,3,3,3,3,0.00869565217391304
0,20,11,0,1,0,1,0.423739051646028
0,20,11,0,1,0,2,0.574448807006947
0,20,11,0,1,0,3,0.00181214134702507
0,20,11,1,1,1,1,0.221255153458543
0,20,11,1,2,1,1,0.451672010994045
0,20,11,2,1,1,1,0.0478187490410679
0,20,11,2,2,1,1,0.776095739784176
0,20,11,2,3,1,1,0.00777374315961745
0,20,11,3,2,1,1,0.0384615384615385
0,20,11,3,3,1,1,0.525641025641026
0,20,11,1,1,1,2,0.156665139715987
0,20,11,1,2,1,2,0.170407695831425
0,20,11,2,1,1,2,0.0208152201708178
0,20,11,2,2,1,2,0.146985117373293
0,20,11,2,3,1,2,0.000511430471027464
0,20,11,3,2,1,2,0.0256410256410256
0,20,11,3,3,1,2,0.41025641025641
0,20,11,1,1,2,1,0.0127540852929454
0,20,11,1,2,2,1,0.00717417297728179
0,20,11,2,1,2,1,0.00164563905650027
0,20,11,2,2,2,1,0.0265496434448711
0,20,11,2,3,2,1,0.000329127811300055
0,20,11,3,2,2,1,0.143540669856459
0,20,11,3,3,2,1,0.167464114832536
0,20,11,1,1,2,2,0.560781187724193
0,20,11,1,2,2,2,0.418891988840175
0,20,11,2,1,2,2,0.067690619857378
0,20,11,2,2,2,2,0.859791552386177
0,20,11,2,3,2,2,0.0432254525507405
0,20,11,3,2,2,2,0.145933014354067
0,20,11,3,3,2,2,0.538277511961722
0,20,11,1,2,2,3,0.000398565165404544
0,20,11,2,2,2,3,0.00065825562260011
0,20,11,2,3,2,3,0.000109709270433352
0,20,11,3,3,2,3,0.00478468899521531
0,20,11,1,2,3,2,0.371428571428571
0,20,11,2,2,3,2,0.585139318885449
0,20,11,3,3,3,2,0.878048780487805
0,20,11,1,1,3,3,0.0857142857142857
0,20,11,1,2,3,3,0.542857142857143
0,20,11,2,2,3,3,0.414860681114551
0,20,11,3,3,3,3,0.121951219512195
0,20,12,0,1,0,1,0.392530571774815
0,20,12,0,1,0,2,0.606698248319929
0,20,12,0,1,0,3,0.00077117990525504
0,20,12,1,1,1,1,0.321864324060517
0,20,12,1,2,1,1,0.35236700829673
0,20,12,2,1,1,1,0.0587870903797311
0,20,12,2,2,1,1,0.694666418881249
0,20,12,2,3,1,1,0.00479051807801111
0,20,12,3,2,1,1,0.213559322033898
0,20,12,3,3,1,1,0.332203389830508
0,20,12,1,1,1,2,0.191394176020823
0,20,12,1,2,1,2,0.134374491621929
0,20,12,2,1,1,2,0.035412665964608
0,20,12,2,2,1,2,0.204939189328708
0,20,12,2,3,1,2,0.00140411736769291
0,20,12,3,2,1,2,0.271186440677966
0,20,12,3,3,1,2,0.183050847457627
0,20,12,1,1,2,1,0.00283515593357635
0,20,12,1,2,2,1,0.00229512623194276
0,20,12,2,1,2,1,0.00415883752975072
0,20,12,2,2,2,1,0.0377802831015909
0,20,12,2,3,2,1,0.000952023048979081
0,20,12,3,2,2,1,0.0286320254506893
0,20,12,3,3,2,1,0.134676564156946
0,20,12,1,1,2,2,0.533954367490212
0,20,12,1,2,2,2,0.457000135007425
0,20,12,2,1,2,2,0.0936239508956533
0,20,12,2,2,2,2,0.850131529500188
0,20,12,2,3,2,2,0.0130527370662658
0,20,12,3,2,2,2,0.118769883351007
0,20,12,3,3,2,2,0.717921527041357
0,20,12,1,1,2,3,0.000135007425408397
0,20,12,1,2,2,3,0.00378020791143513
0,20,12,2,1,2,3,2.50532381310284e-05
0,20,12,2,2,2,3,0.000275585619441313
0,20,12,2,2,3,1,0.00210970464135021
0,20,12,2,3,3,1,0.000263713080168776
0,20,12,3,3,3,1,0.00357142857142857
0,20,12,1,1,3,2,0.088
0,20,12,1,2,3,2,0.216
0,20,12,2,1,3,2,0.00237341772151899
0,20,12,2,2,3,2,0.517932489451477
0,20,12,2,3,3,2,0.0445675105485232
0,20,12,3,2,3,2,0.167857142857143
0,20,12,3,3,3,2,0.682142857142857
0,20,12,1,1,3,3,0.04
0,20,12,1,2,3,3,0.656
0,20,12,2,1,3,3,0.00105485232067511
0,20,12,2,2,3,3,0.408755274261603
0,20,12,2,3,3,3,0.0229430379746835
0,20,12,3,2,3,3,0.0107142857142857
0,20,12,3,3,3,3,0.135714285714286
0,20,13,0,1,0,1,0.483330176169729
0,20,13,0,1,0,2,0.515438530024626
0,20,13,0,1,0,3,0.00123129380564501
0,20,13,1,1,1,1,0.346546196444185
0,20,13,1,2,1,1,0.41649664820752
0,20,13,2,1,1,1,0.0460077519379845
0,20,13,2,2,1,1,0.751821705426357
0,20,13,2,3,1,1,0.00686046511627907
0,20,13,3,2,1,1,0.1953125
0,20,13,3,3,1,1,0.51953125
0,20,13,1,1,1,2,0.136403380938502
0,20,13,1,2,1,2,0.100553774409793
0,20,13,2,1,1,2,0.0241085271317829
0,20,13,2,2,1,2,0.170891472868217
0,20,13,2,3,1,2,0.000310077519379845
0,20,13,3,2,1,2,0.14453125
0,20,13,3,3,1,2,0.140625
0,20,13,1,1,2,1,0.00833628946434906
0,20,13,1,2,2,1,0.00443419652358993
0,20,13,2,1,2,1,0.00222390460868742
0,20,13,2,2,2,1,0.0456610201570928
0,20,13,2,3,2,1,0.0013248793413457
0,20,13,3,2,2,1,0.0302571860816944
0,20,13,3,3,2,1,0.190620272314675
0,20,13,1,1,2,2,0.649343738914509
0,20,13,1,2,2,2,0.335934728627173
0,20,13,2,1,2,2,0.0799659316740797
0,20,13,2,2,2,2,0.841913504305858
0,20,13,2,3,2,2,0.0285795400776001
0,20,13,3,2,2,2,0.1089258698941
0,20,13,3,3,2,2,0.667170953101362
0,20,13,1,2,2,3,0.00195104647037957
0,20,13,2,2,2,3,0.00028390271600265
0,20,13,2,3,2,3,4.7317119333775e-05
0,20,13,3,3,2,3,0.00302571860816944
0,20,13,3,3,3,1,0.0256410256410256
0,20,13,1,2,3,2,0.09375
0,20,13,2,1,3,2,0.0100071479628306
0,20,13,2,2,3,2,0.706218727662616
0,20,13,2,3,3,2,0.0107219442458899
0,20,13,3,2,3,2,0.333333333333333
0,20,13,3,3,3,2,0.538461538461538
0,20,13,1,1,3,3,0.21875
0,20,13,1,2,3,3,0.6875
0,20,13,2,2,3,3,0.269478198713367
0,20,13,2,3,3,3,0.00357398141529664
0,20,13,3,3,3,3,0.102564102564103
0,20,14,0,1,0,1,0.487128534007768
0,20,14,0,1,0,2,0.511968205220847
0,20,14,0,1,0,3,0.000903260771384699
0,20,14,1,1,1,1,0.329752515637748
0,20,14,1,2,1,1,0.347701930921947
0,20,14,2,1,1,1,0.0444400507088775
0,20,14,2,2,1,1,0.745641478931392
0,20,14,2,3,1,1,0.0285179283795257
0,20,14,3,2,1,1,0.172058823529412
0,20,14,3,3,1,1,0.522647058823529
0,20,14,1,1,1,2,0.201251019853141
0,20,14,1,2,1,2,0.121294533587163
0,20,14,2,1,1,2,0.0195159395680441
0,20,14,2,2,1,2,0.158407089938475
0,20,14,2,3,1,2,0.00347751247368605
0,20,14,3,2,1,2,0.131176470588235
0,20,14,3,3,1,2,0.174117647058824
0,20,14,1,1,2,1,0.0112453843571668
0,20,14,1,2,2,1,0.00469956361195032
0,20,14,2,1,2,1,0.00446998722860792
0,20,14,2,2,2,1,0.0364303959131545
0,20,14,2,3,2,1,0.00265006385696041
0,20,14,3,2,2,1,0.0995647442872688
0,20,14,3,3,2,1,0.207834602829162
0,20,14,1,1,2,2,0.599026518966096
0,20,14,1,2,2,2,0.384189325276939
0,20,14,2,1,2,2,0.0611749680715198
0,20,14,2,2,2,2,0.843007662835249
0,20,14,2,3,2,2,0.0520114942528736
0,20,14,3,2,2,2,0.1240478781284
0,20,14,3,3,2,2,0.567192600652884
0,20,14,1,1,2,3,0.000167841557569654
0,20,14,1,2,2,3,0.000671366230278617
0,20,14,2,2,2,3,0.000127713920817369
0,20,14,2,3,2,3,0.000127713920817369
0,20,14,3,3,2,3,0.00136017410228509
0,20,14,2,2,3,1,0.00352422907488987
0,20,14,3,3,3,1,0.00501672240802676
0,20,14,1,1,3,2,0.127450980392157
0,20,14,1,2,3,2,0.225490196078431
0,20,14,2,1,3,2,0.00616740088105727
0,20,14,2,2,3,2,0.540088105726872
0,20,14,2,3,3,2,0.0422907488986784
0,20,14,3,2,3,2,0.0585284280936455
0,20,14,3,3,3,2,0.826086956521739
0,20,14,1,1,3,3,0.0882352941176471
0,20,14,1,2,3,3,0.558823529411765
0,20,14,2,1,3,3,0.00616740088105727
0,20,14,2,2,3,3,0.378854625550661
0,20,14,2,3,3,3,0.0229074889867841
0,20,14,3,3,3,3,0.110367892976589
0,20,15,0,1,0,1,0.552491103202847
0,20,15,0,1,0,2,0.44739768683274
0,20,15,0,1,0,3,0.000111209964412811
0,20,15,1,1,1,1,0.251090460838232
0,20,15,1,2,1,1,0.415892281433719
0,20,15,2,1,1,1,0.0448369245260803
0,20,15,2,2,1,1,0.750453314494289
0,20,15,2,3,1,1,0.0245614035087719
0,20,15,3,2,1,1,0.187808896210873
0,20,15,3,3,1,1,0.621087314662274
0,20,15,1,1,1,2,0.166129338137683
0,20,15,1,2,1,2,0.166887919590366
0,20,15,2,1,1,2,0.0201342281879195
0,20,15,2,2,1,2,0.159472506770281
0,20,15,2,3,1,2,0.000541622512657483
0,20,15,3,2,1,2,0.099395936298737
0,20,15,3,3,1,2,0.0917078528281164
0,20,15,1,1,2,1,0.0216753217430571
0,20,15,1,2,2,1,0.000451569202980357
0,20,15,2,1,2,1,0.00469110854503464
0,20,15,2,2,2,1,0.0602627020785219
0,20,15,2,3,2,1,0.0046189376443418
0,20,15,3,2,2,1,0.0642066420664207
0,20,15,3,3,2,1,0.143911439114391
0,20,15,1,1,2,2,0.750282230751863
0,20,15,1,2,2,2,0.22736509370061
0,20,15,2,1,2,2,0.0719543879907621
0,20,15,2,2,2,2,0.807015011547344
0,20,15,2,3,2,2,0.0513135103926097
0,20,15,3,2,2,2,0.117343173431734
0,20,15,3,3,2,2,0.674538745387454
0,20,15,1,2,2,3,0.000225784601490178
0,20,15,2,2,2,3,0.000144341801385681
0,20,15,2,2,3,2,0.677570093457944
0,20,15,2,3,3,2,0.0186915887850467
0,20,15,3,2,3,2,0.0588235294117647
0,20,15,3,3,3,2,0.941176470588235
0,20,15,1,1,3,3,0.6
0,20,15,1,2,3,3,0.4
0,20,15,2,2,3,3,0.294392523364486
0,20,15,2,3,3,3,0.00934579439252336
0,20,16,0,0,0,0,0.00323101777059774
0,20,16,0,1,0,1,0.676898222940226
0,20,16,0,1,0,2,0.318255250403877
0,20,16,0,1,0,3,0.00161550888529887
0,20,16,1,1,1,1,0.297297297297297
0,20,16,1,2,1,1,0.396396396396396
0,20,16,2,1,1,1,0.0354706684856753
0,20,16,2,2,1,1,0.863574351978172
0,20,16,2,3,1,1,0.00477489768076398
0,20,16,1,1,1,2,0.18018018018018
0,20,16,1,2,1,2,0.126126126126126
0,20,16,2,1,1,2,0.00954979536152797
0,20,16,2,2,1,2,0.0866302864938608
0,20,16,1,1,2,1,0.025
0,20,16,2,1,2,1,0.00165016501650165
0,20,16,2,2,2,1,0.0907590759075908
0,20,16,2,3,2,1,0.0363036303630363
0,20,16,1,1,2,2,0.7875
0,20,16,1,2,2,2,0.1875
0,20,16,2,1,2,2,0.0165016501650165
0,20,16,2,2,2,2,0.826732673267327
0,20,16,2,3,2,2,0.0247524752475248
0,20,16,2,2,2,3,0.0033003300330033
0,20,16,2,2,3,2,0.923076923076923
0,20,16,2,2,3,3,0.0769230769230769
0,20,17,0,0,0,0,0.00196979645436638
0,20,17,0,1,0,1,0.688115561391989
0,20,17,0,1,0,2,0.3086014445174
0,20,17,0,1,0,3,0.00131319763624425
0,20,17,1,1,1,1,0.448275862068966
0,20,17,1,2,1,1,0.341692789968652
0,20,17,2,1,1,1,0.0267597440372309
0,20,17,2,2,1,1,0.888307155322862
