"from_time","to_time","land_type","age_before","age_after","from_cover","to_cover","probability"
0,20,7,0,1,0,2,0.26427540713255
0,20,7,0,1,0,3,0.000412286126571841
0,20,7,1,1,1,1,0.650203896692343
0,20,7,1,2,1,1,0.28001812415043
0,20,7,2,1,1,1,0.102443890274314
0,20,7,2,2,1,1,0.785536159600998
0,20,7,2,3,1,1,0.0189526184538653
0,20,7,3,2,1,1,0.286173633440514
0,20,7,3,3,1,1,0.659163987138264
0,20,7,1,1,1,2,0.0453103760761214
0,20,7,1,2,1,2,0.0244676030811056
0,20,7,2,1,1,2,0.00907730673316708
0,20,7,2,2,1,2,0.0838902743142145
0,20,7,2,3,1,2,9.97506234413965e-05
0,20,7,3,2,1,2,0.0257234726688103
0,20,7,3,3,1,2,0.0289389067524116
0,20,7,1,1,2,1,0.0944148936170213
0,20,7,1,2,2,1,0.00531914893617021
0,20,7,2,1,2,1,0.0109199700822737
0,20,7,2,2,2,1,0.270605833956619
0,20,7,2,3,2,1,0.00448765893792072
0,20,7,3,2,2,1,0.322033898305085
0,20,7,3,3,2,1,0.440677966101695
0,20,7,1,1,2,2,0.699468085106383
0,20,7,1,2,2,2,0.200797872340426
0,20,7,2,1,2,2,0.0429319371727749
0,20,7,2,2,2,2,0.669109947643979
0,20,7,2,3,2,2,0.00194465220643231
0,20,7,3,2,2,2,0.101694915254237
0,20,7,3,3,2,2,0.135593220338983
0,20,8,0,0,0,0,0.00216039279869067
0,20,8,0,1,0,1,0.736039279869067
0,20,8,0,1,0,2,0.261407528641571
0,20,8,0,1,0,3,0.000392798690671031
0,20,8,1,1,1,1,0.713876243466532
0,20,8,1,2,1,1,0.216826842016523
0,20,8,2,1,1,1,0.0535181359044995
0,20,8,2,2,1,1,0.829975895316804
0,20,8,2,3,1,1,0.0449093204775023
0,20,8,3,2,1,1,0.194107452339688
0,20,8,3,3,1,1,0.740901213171577
0,20,8,1,1,1,2,0.0558084640026977
0,20,8,1,2,1,2,0.0134884505142472
0,20,8,2,1,1,2,0.00886707988980716
0,20,8,2,2,1,2,0.0622991276400367
0,20,8,2,3,1,2,0.000430440771349862
0,20,8,3,2,1,2,0.0207972270363951
0,20,8,3,3,1,2,0.0441941074523397
0,20,8,1,1,2,1,0.0973282442748092
0,20,8,1,2,2,1,0.0109732824427481
0,20,8,2,1,2,1,0.0137657292458407
0,20,8,2,2,2,1,0.18849759310869
0,20,8,2,3,2,1,0.0107254454860231
0,20,8,3,2,2,1,0.0265060240963855
0,20,8,3,3,2,1,0.281325301204819
0,20,8,1,1,2,2,0.803912213740458
0,20,8,1,2,2,2,0.0877862595419847
0,20,8,2,1,2,2,0.0491512541170509
0,20,8,2,2,2,2,0.727472341863018
0,20,8,2,3,2,2,0.0103876361793767
0,20,8,3,2,2,2,0.0542168674698795
0,20,8,3,3,2,2,0.637951807228916
0,20,8,2,2,3,1,0.0192307692307692
0,20,8,3,3,3,1,0.1
0,20,8,2,1,3,2,0.0961538461538462
0,20,8,2,2,3,2,0.788461538461538
0,20,8,3,2,3,2,0.05
0,20,8,3,3,3,2,0.75
0,20,8,2,1,3,3,0.0384615384615385
0,20,8,2,2,3,3,0.0576923076923077
0,20,8,3,2,3,3,0.05
0,20,8,3,3,3,3,0.05
0,20,9,0,0,0,0,0.00134573036457059
0,20,9,0,1,0,1,0.636041105945681
0,20,9,0,1,0,2,0.36212380719354
0,20,9,0,1,0,3,0.000489356496207487
0,20,9,1,1,1,1,0.630562827225131
0,20,9,1,2,1,1,0.245418848167539
0,20,9,2,1,1,1,0.0477563524959452
0,20,9,2,2,1,1,0.799062894215174
0,20,9,2,3,1,1,0.0475761398450171
0,20,9,3,2,1,1,0.147859922178988
0,20,9,3,3,1,1,0.772373540856031
0,20,9,1,1,1,2,0.103403141361257
0,20,9,1,2,1,2,0.0206151832460733
0,20,9,2,1,1,2,0.0120742476121824
0,20,9,2,2,1,2,0.0931699405298252
0,20,9,2,3,1,2,0.00036042530185619
0,20,9,3,2,1,2,0.0291828793774319
0,20,9,3,3,1,2,0.0505836575875486
0,20,9,1,1,2,1,0.100759144237405
0,20,9,1,2,2,1,0.00897170462387854
0,20,9,2,1,2,1,0.00630434782608696
0,20,9,2,2,2,1,0.137065217391304
0,20,9,2,3,2,1,0.00782608695652174
0,20,9,3,2,2,1,0.0139634801288937
0,20,9,3,3,2,1,0.226638023630505
0,20,9,1,1,2,2,0.744651483781919
0,20,9,1,2,2,2,0.145617667356798
0,20,9,2,1,2,2,0.0507608695652174
0,20,9,2,2,2,2,0.785326086956522
0,20,9,2,3,2,2,0.0127173913043478
0,20,9,3,2,2,2,0.0547798066595059
0,20,9,3,3,2,2,0.704618689581096
0,20,9,2,1,3,2,0.0704225352112676
0,20,9,2,2,3,2,0.704225352112676
0,20,9,3,3,3,2,1
0,20,9,2,1,3,3,0.0140845070422535
0,20,9,2,2,3,3,0.183098591549296
0,20,9,2,3,3,3,0.028169014084507
0,20,10,0,1,0,1,0.385076477883423
0,20,10,0,1,0,2,0.614510128152129
0,20,10,0,1,0,3,0.000413393964448119
0,20,10,1,1,1,1,0.29322853688029
0,20,10,1,2,1,1,0.462313583232567
0,20,10,2,1,1,1,0.0542827081230809
0,20,10,2,2,1,1,0.778145197655193
0,20,10,2,3,1,1,0.00496016834510747
0,20,10,3,2,1,1,0.178694158075601
0,20,10,3,3,1,1,0.457044673539519
0,20,10,1,1,1,2,0.159209995969367
0,20,10,1,2,1,2,0.0852478839177751
0,20,10,2,1,1,2,0.0220308775847631
0,20,10,2,2,1,2,0.140173069077323
0,20,10,2,3,1,2,0.000407979214532649
0,20,10,3,2,1,2,0.151202749140893
0,20,10,3,3,1,2,0.213058419243986
0,20,10,1,1,2,1,0.011706102117061
0,20,10,1,2,2,1,0.012453300124533
0,20,10,2,1,2,1,0.00289966079439764
0,20,10,2,2,2,1,0.0772513404092351
0,20,10,2,3,2,1,0.00103950103950104
0,20,10,3,2,2,1,0.085427135678392
0,20,10,3,3,2,1,0.0787269681742044
0,20,10,1,1,2,2,0.556164383561644
0,20,10,1,2,2,2,0.419676214196762
0,20,10,2,1,2,2,0.0729839150891782
0,20,10,2,2,2,2,0.801674143779407
0,20,10,2,3,2,2,0.0438778859831491
0,20,10,3,2,2,2,0.197654941373534
0,20,10,3,3,2,2,0.636515912897823
0,20,10,2,2,2,3,0.000273552905131852
0,20,10,3,3,2,3,0.0016750418760469
0,20,10,2,1,3,2,0.0110497237569061
0,20,10,2,2,3,2,0.696132596685083
0,20,10,3,2,3,2,0.0521739130434783
0,20,10,3,3,3,2,0.939130434782609
0,20,10,1,1,3,3,0.375
0,20,10,1,2,3,3,0.625
0,20,10,2,2,3,3,0.287292817679558
0,20,10,2,3,3,3,0.00552486187845304
0,20,10,3,3,3,3,0.00869565217391304
0,20,11,0,1,0,1,0.40773180308064
0,20,11,0,1,0,2,0.590758079130172
0,20,11,0,1,0,3,0.00151011778918756
0,20,11,1,1,1,1,0.22629409070087
0,20,11,1,2,1,1,0.454420522217132
0,20,11,2,1,1,1,0.0459264562982662
0,20,11,2,2,1,1,0.779420037845855
0,20,11,2,3,1,1,0.00787602925382294
0,20,11,3,2,1,1,0.0256410256410256
0,20,11,3,3,1,1,0.461538461538462
0,20,11,1,1,1,2,0.166284928996793
0,20,11,1,2,1,2,0.153000458085204
0,20,11,2,1,1,2,0.0203037896997903
0,20,11,2,2,1,2,0.146166828619649
0,20,11,2,3,1,2,0.000306858282616478
0,20,11,3,2,1,2,0.0512820512820513
0,20,11,3,3,1,2,0.461538461538462
0,20,11,1,1,2,1,0.0123555201275409
0,20,11,1,2,2,1,0.00797130330809087
0,20,11,2,1,2,1,0.00175534832693363
0,20,11,2,2,2,1,0.0249040043883708
0,20,11,2,3,2,1,0.000329127811300055
0,20,11,3,2,2,1,0.148325358851675
0,20,11,3,3,2,1,0.107655502392345
0,20,11,1,1,2,2,0.566759665205261
0,20,11,1,2,2,2,0.411717815862894
0,20,11,2,1,2,2,0.0691168403730115
0,20,11,2,2,2,2,0.86023038946791
0,20,11,2,3,2,2,0.0431157432803072
0,20,11,3,2,2,2,0.174641148325359
0,20,11,3,3,2,2,0.569377990430622
0,20,11,1,2,2,3,0.00119569549621363
0,20,11,2,2,2,3,0.000548546352166758
0,20,11,1,2,3,2,0.371428571428571
0,20,11,2,2,3,2,0.569659442724458
0,20,11,3,3,3,2,0.853658536585366
0,20,11,1,1,3,3,0.0857142857142857
0,20,11,1,2,3,3,0.542857142857143
0,20,11,2,1,3,3,0.00619195046439629
0,20,11,2,2,3,3,0.424148606811146
0,20,11,3,3,3,3,0.146341463414634
0,20,12,0,0,0,0,0.000110168557893577
0,20,12,0,1,0,1,0.39759832543792
0,20,12,0,1,0,2,0.601299988983144
0,20,12,0,1,0,3,0.000991517021042195
0,20,12,1,1,1,1,0.313160891491785
0,20,12,1,2,1,1,0.35830486416138
0,20,12,2,1,1,1,0.0572590803031242
0,20,12,2,2,1,1,0.695100043362448
0,20,12,2,3,1,1,0.00456338144500196
0,20,12,3,2,1,1,0.213559322033898
0,20,12,3,3,1,1,0.376271186440678
0,20,12,1,1,1,2,0.198470798763625
0,20,12,1,2,1,2,0.130063445583211
0,20,12,2,1,1,2,0.0364038076359206
0,20,12,2,2,1,2,0.205682545582192
0,20,12,2,3,1,2,0.000991141671312643
0,20,12,3,2,1,2,0.240677966101695
0,20,12,3,3,1,2,0.169491525423729
0,20,12,1,1,2,1,0.00405022276225192
0,20,12,1,2,2,1,0.00202511138112596
0,20,12,2,1,2,1,0.00445947638732306
0,20,12,2,2,2,1,0.0362269823374671
0,20,12,2,3,2,1,0.000826756858323938
0,20,12,3,2,2,1,0.031813361611877
0,20,12,3,3,2,1,0.11558854718982
0,20,12,1,1,2,2,0.530039152153368
0,20,12,1,2,2,2,0.460240313217227
0,20,12,2,1,2,2,0.0952273581360391
0,20,12,2,2,2,2,0.849329825879995
0,20,12,2,3,2,2,0.0135036953526243
0,20,12,3,2,2,2,0.144220572640509
0,20,12,3,3,2,2,0.706256627783669
0,20,12,1,1,2,3,0.000270014850816795
0,20,12,1,2,2,3,0.00337518563520994
0,20,12,2,1,2,3,2.50532381310284e-05
0,20,12,2,2,2,3,0.000350745333834398
0,20,12,2,3,2,3,5.01064762620569e-05
0,20,12,3,3,2,3,0.00212089077412513
0,20,12,2,2,3,1,0.00105485232067511
0,20,12,1,1,3,2,0.104
0,20,12,1,2,3,2,0.208
0,20,12,2,1,3,2,0.00263713080168776
0,20,12,2,2,3,2,0.525580168776371
0,20,12,2,3,3,2,0.0490506329113924
0,20,12,3,2,3,2,0.142857142857143
0,20,12,3,3,3,2,0.703571428571429
0,20,12,1,1,3,3,0.088
0,20,12,1,2,3,3,0.6
0,20,12,2,1,3,3,0.00131856540084388
0,20,12,2,2,3,3,0.401898734177215
0,20,12,2,3,3,3,0.0184599156118143
0,20,12,3,3,3,3,0.153571428571429
0,20,13,0,1,0,1,0.492422807349877
0,20,13,0,1,0,2,0.507198333017617
0,20,13,0,1,0,3,0.000378859632506156
0,20,13,1,1,1,1,0.350626639463713
0,20,13,1,2,1,1,0.414456426697756
0,20,13,2,1,1,1,0.0493798449612403
0,20,13,2,2,1,1,0.751356589147287
0,20,13,2,3,1,1,0.00577519379844961
0,20,13,3,2,1,1,0.1875
0,20,13,3,3,1,1,0.5390625
0,20,13,1,1,1,2,0.138297872340426
0,20,13,1,2,1,2,0.0966190614981055
0,20,13,2,1,1,2,0.0241472868217054
0,20,13,2,2,1,2,0.168798449612403
0,20,13,2,3,1,2,0.000542635658914729
0,20,13,3,2,1,2,0.16796875
0,20,13,3,3,1,2,0.10546875
0,20,13,1,1,2,1,0.0108194395175594
0,20,13,1,2,2,1,0.00372472507981554
0,20,13,2,1,2,1,0.0026497586826914
0,20,13,2,2,2,1,0.0468439481404372
0,20,13,2,3,2,1,0.000946342386675499
0,20,13,3,2,2,1,0.0302571860816944
0,20,13,3,3,2,1,0.210287443267776
0,20,13,1,1,2,2,0.65484214260376
0,20,13,1,2,2,2,0.328485278467542
0,20,13,2,1,2,2,0.0821898362827671
0,20,13,2,2,2,2,0.839121794265165
0,20,13,2,3,2,2,0.0278697832875935
0,20,13,3,2,2,2,0.0968229954614221
0,20,13,3,3,2,2,0.662632375189107
0,20,13,1,2,2,3,0.00212841433132316
0,20,13,2,2,2,3,0.0003785369546702
0,20,13,3,3,3,1,0.0512820512820513
0,20,13,1,2,3,2,0.125
0,20,13,2,1,3,2,0.00643316654753395
0,20,13,2,2,3,2,0.696926375982845
0,20,13,2,3,3,2,0.00929235167977126
0,20,13,3,2,3,2,0.282051282051282
0,20,13,3,3,3,2,0.538461538461538
0,20,13,1,1,3,3,0.21875
0,20,13,1,2,3,3,0.65625
0,20,13,2,1,3,3,0.000714796283059328
0,20,13,2,2,3,3,0.282344531808435
0,20,13,2,3,3,3,0.00428877769835597
0,20,13,3,3,3,3,0.128205128205128
0,20,14,0,1,0,1,0.496883750338723
0,20,14,0,1,0,2,0.502935597507
0,20,14,0,1,0,3,0.00018065215427694
0,20,14,1,1,1,1,0.328392711449551
0,20,14,1,2,1,1,0.349061735110144
0,20,14,2,1,1,1,0.045196031681418
0,20,14,2,2,1,1,0.743210709342762
0,20,14,2,3,1,1,0.0283667321850176
0,20,14,3,2,1,1,0.176470588235294
0,20,14,3,3,1,1,0.524117647058824
0,20,14,1,1,1,2,0.202066902366059
0,20,14,1,2,1,2,0.120478651074245
0,20,14,2,1,1,2,0.0198299624335609
0,20,14,2,2,1,2,0.159802747118549
0,20,14,2,3,1,2,0.00359381723869227
0,20,14,3,2,1,2,0.127058823529412
0,20,14,3,3,1,2,0.172352941176471
0,20,14,1,1,2,1,0.0109097012420275
0,20,14,1,2,2,1,0.00486740516951997
0,20,14,2,1,2,1,0.00344827586206897
0,20,14,2,2,2,1,0.0362068965517241
0,20,14,2,3,2,1,0.0024904214559387
0,20,14,3,2,2,1,0.101196953210011
0,20,14,3,3,2,1,0.205386289445049
0,20,14,1,1,2,2,0.600033568311514
0,20,14,1,2,2,2,0.383182275931521
0,20,14,2,1,2,2,0.0609514687100894
0,20,14,2,2,2,2,0.843199233716475
0,20,14,2,3,2,2,0.0534163473818646
0,20,14,3,2,2,2,0.129488574537541
0,20,14,3,3,2,2,0.563112078346028
0,20,14,1,2,2,3,0.00100704934541793
0,20,14,2,2,2,3,0.000223499361430396
0,20,14,2,3,2,3,6.38569604086846e-05
0,20,14,3,3,2,3,0.000816104461371056
0,20,14,2,2,3,1,0.00704845814977974
0,20,14,3,3,3,1,0.0100334448160535
0,20,14,1,1,3,2,0.117647058823529
0,20,14,1,2,3,2,0.196078431372549
0,20,14,2,1,3,2,0.0079295154185022
0,20,14,2,2,3,2,0.561233480176211
0,20,14,2,3,3,2,0.0431718061674009
0,20,14,3,2,3,2,0.0568561872909699
0,20,14,3,3,3,2,0.821070234113712
0,20,14,1,1,3,3,0.0980392156862745
0,20,14,1,2,3,3,0.588235294117647
0,20,14,2,1,3,3,0.00176211453744493
0,20,14,2,2,3,3,0.361233480176211
0,20,14,2,3,3,3,0.0176211453744493
0,20,14,3,2,3,3,0.00167224080267559
0,20,14,3,3,3,3,0.110367892976589
0,20,15,0,1,0,1,0.544817615658363
0,20,15,0,1,0,2,0.454737544483986
0,20,15,0,1,0,3,0.000444839857651246
0,20,15,1,1,1,1,0.254124786648966
0,20,15,1,2,1,1,0.419305897970795
0,20,15,2,1,1,1,0.0431649593783116
0,20,15,2,2,1,1,0.749417167078771
0,20,15,2,3,1,1,0.0243259154597904
0,20,15,3,2,1,1,0.190554640307523
0,20,15,3,3,1,1,0.624382207578254
0,20,15,1,1,1,2,0.164991465958657
0,20,15,1,2,1,2,0.161577849421582
0,20,15,2,1,1,2,0.0200400329683269
0,20,15,2,2,1,2,0.16229836335806
0,20,15,2,3,1,2,0.000753561756740845
0,20,15,3,2,1,2,0.0955518945634267
0,20,15,3,3,1,2,0.0895112575507963
0,20,15,1,1,2,1,0.0205463987356062
0,20,15,1,2,2,1,0.00203206141341161
0,20,15,2,1,2,1,0.00433025404157044
0,20,15,2,2,2,1,0.0632217090069284
0,20,15,2,3,2,1,0.00396939953810624
0,20,15,3,2,2,1,0.0612546125461255
0,20,15,3,3,2,1,0.137269372693727
0,20,15,1,1,2,2,0.748250169338451
0,20,15,1,2,2,2,0.22804244750508
0,20,15,2,1,2,2,0.0728204387990762
0,20,15,2,2,2,2,0.803334295612009
0,20,15,2,3,2,2,0.0521073903002309
0,20,15,3,2,2,2,0.133579335793358
0,20,15,3,3,2,2,0.66789667896679
0,20,15,1,2,2,3,0.00112892300745089
0,20,15,2,2,2,3,0.000216512702078522
0,20,15,2,2,3,2,0.654205607476635
0,20,15,2,3,3,2,0.0327102803738318
0,20,15,3,3,3,2,0.941176470588235
0,20,15,1,1,3,3,0.6
0,20,15,1,2,3,3,0.4
0,20,15,2,2,3,3,0.308411214953271
0,20,15,2,3,3,3,0.00467289719626168
0,20,15,3,3,3,3,0.0588235294117647
0,20,16,0,0,0,0,0.00484652665589661
0,20,16,0,1,0,1,0.639741518578352
0,20,16,0,1,0,2,0.355411954765751
0,20,16,1,1,1,1,0.333333333333333
0,20,16,1,2,1,1,0.36036036036036
0,20,16,2,1,1,1,0.0300136425648022
0,20,16,2,2,1,1,0.862892223738063
0,20,16,2,3,1,1,0.00682128240109141
0,20,16,1,1,1,2,0.162162162162162
0,20,16,1,2,1,2,0.144144144144144
0,20,16,2,1,1,2,0.00954979536152797
0,20,16,2,2,1,2,0.0907230559345157
0,20,16,1,1,2,1,0.05
0,20,16,2,1,2,1,0.00165016501650165
0,20,16,2,2,2,1,0.0940594059405941
0,20,16,2,3,2,1,0.0280528052805281
0,20,16,1,1,2,2,0.75
0,20,16,1,2,2,2,0.2
0,20,16,2,1,2,2,0.0115511551155116
0,20,16,2,2,2,2,0.833333333333333
0,20,16,2,3,2,2,0.0280528052805281
0,20,16,2,2,2,3,0.0033003300330033
0,20,16,2,2,3,2,1
0,20,17,0,0,0,0,0.000656598818122127
0,20,17,0,1,0,1,0.692055154300722
0,20,17,0,1,0,2,0.305975049244911
0,20,17,0,1,0,3,0.00131319763624425
0,20,17,1,1,1,1,0.442006269592476
0,20,17,1,2,1,1,0.332288401253919
0,20,17,2,1,1,1,0.0247236765561373
0,20,17,2,2,1,1,0.892088423502036
0,20,17,2,3,1,1,0.0139616055846422
0,20,17,1,1,1,2,0.166144200626959
