"from_time","to_time","land_type","age_before","age_after","from_cover","to_cover","probability"
0,20,13,2,1,2,1,0.00250780732469007
0,20,13,2,2,2,1,0.0463707769470995
0,20,13,2,3,2,1,0.0013248793413457
0,20,13,3,2,2,1,0.0196671709531014
0,20,13,3,3,2,1,0.208774583963691
0,20,13,1,1,2,2,0.659808442710181
0,20,13,1,2,2,2,0.324405817665839
0,20,13,2,1,2,2,0.0793508091227406
0,20,13,2,2,2,2,0.842528626857197
0,20,13,2,3,2,2,0.0276805148102583
0,20,13,3,2,2,2,0.127080181543116
0,20,13,3,3,2,2,0.642965204236006
0,20,13,1,2,2,3,0.00266051791415396
0,20,13,2,2,2,3,0.000236585596668875
0,20,13,3,3,2,3,0.00151285930408472
0,20,13,1,2,3,2,0.09375
0,20,13,2,1,3,2,0.00857755539671194
0,20,13,2,2,3,2,0.682630450321658
0,20,13,2,3,3,2,0.0100071479628306
0,20,13,3,2,3,2,0.384615384615385
0,20,13,3,3,3,2,0.538461538461538
0,20,13,1,1,3,3,0.25
0,20,13,1,2,3,3,0.65625
0,20,13,2,1,3,3,0.000714796283059328
0,20,13,2,2,3,3,0.290922087205147
0,20,13,2,3,3,3,0.00714796283059328
0,20,13,3,3,3,3,0.0769230769230769
0,20,14,0,1,0,1,0.48405744738506
0,20,14,0,1,0,2,0.515129617920694
0,20,14,0,1,0,3,0.000812934694246229
0,20,14,1,1,1,1,0.321593690508567
0,20,14,1,2,1,1,0.344438400870275
0,20,14,2,1,1,1,0.044056244984357
0,20,14,2,2,1,1,0.744815715099848
0,20,14,2,3,1,1,0.0287970598155406
0,20,14,3,2,1,1,0.172058823529412
0,20,14,3,3,1,1,0.533235294117647
0,20,14,1,1,1,2,0.215936905085668
0,20,14,1,2,1,2,0.118031003535491
0,20,14,2,1,1,2,0.0199695281515684
0,20,14,2,2,1,2,0.159174701387516
0,20,14,2,3,1,2,0.00318675056117049
0,20,14,3,2,1,2,0.118529411764706
0,20,14,3,3,1,2,0.176176470588235
0,20,14,1,1,2,1,0.00973481033903995
0,20,14,1,2,2,1,0.00486740516951997
0,20,14,2,1,2,1,0.0037037037037037
0,20,14,2,2,2,1,0.0373882503192848
0,20,14,2,3,2,1,0.00265006385696041
0,20,14,3,2,2,1,0.101196953210011
0,20,14,3,3,2,1,0.21164309031556
0,20,14,1,1,2,2,0.600537092984223
0,20,14,1,2,2,2,0.38368580060423
0,20,14,2,1,2,2,0.0609514687100894
0,20,14,2,2,2,2,0.842528735632184
0,20,14,2,3,2,2,0.0527139208173691
0,20,14,3,2,2,2,0.127856365614799
0,20,14,3,3,2,2,0.558759521218716
0,20,14,1,1,2,3,0.000167841557569654
0,20,14,1,2,2,3,0.00100704934541793
0,20,14,2,2,2,3,3.19284802043423e-05
0,20,14,2,3,2,3,3.19284802043423e-05
0,20,14,3,3,2,3,0.000544069640914037
0,20,14,2,2,3,1,0.00616740088105727
0,20,14,3,3,3,1,0.00668896321070234
0,20,14,1,1,3,2,0.117647058823529
0,20,14,1,2,3,2,0.225490196078431
0,20,14,2,1,3,2,0.00704845814977974
0,20,14,2,2,3,2,0.540088105726872
0,20,14,2,3,3,2,0.0449339207048458
0,20,14,3,2,3,2,0.0769230769230769
0,20,14,3,3,3,2,0.801003344481605
0,20,14,1,1,3,3,0.137254901960784
0,20,14,1,2,3,3,0.519607843137255
0,20,14,2,1,3,3,0.0052863436123348
0,20,14,2,2,3,3,0.377092511013216
0,20,14,2,3,3,3,0.0193832599118943
0,20,14,3,3,3,3,0.115384615384615
0,20,15,0,0,0,0,0.000111209964412811
0,20,15,0,1,0,1,0.550044483985765
0,20,15,0,1,0,2,0.449510676156584
0,20,15,0,1,0,3,0.000333629893238434
0,20,15,1,1,1,1,0.252417978380429
0,20,15,1,2,1,1,0.414564763891523
0,20,15,2,1,1,1,0.0443894972330154
0,20,15,2,2,1,1,0.749417167078771
0,20,15,2,3,1,1,0.0250559284116331
0,20,15,3,2,1,1,0.187808896210873
0,20,15,3,3,1,1,0.633168588687534
0,20,15,1,1,1,2,0.170301536127442
0,20,15,1,2,1,2,0.162715721600607
0,20,15,2,1,1,2,0.0204874602613917
0,20,15,2,2,1,2,0.160037678087837
0,20,15,2,3,1,2,0.000612268927351937
0,20,15,3,2,1,2,0.099945085118067
0,20,15,3,3,1,2,0.0790774299835255
0,20,15,1,1,2,1,0.0232558139534884
0,20,15,1,2,2,1,0.000677353804470535
0,20,15,2,1,2,1,0.00382505773672055
0,20,15,2,2,2,1,0.0599018475750577
0,20,15,2,3,2,1,0.0046189376443418
0,20,15,3,2,2,1,0.0678966789667897
0,20,15,3,3,2,1,0.154981549815498
0,20,15,1,1,2,2,0.74734703093249
0,20,15,1,2,2,2,0.22781666290359
0,20,15,2,1,2,2,0.0717378752886836
0,20,15,2,2,2,2,0.807375866050808
0,20,15,2,3,2,2,0.0523239030023095
0,20,15,3,2,2,2,0.103321033210332
0,20,15,3,3,2,2,0.67380073800738
0,20,15,1,2,2,3,0.000903138405960713
0,20,15,2,2,2,3,0.000216512702078522
0,20,15,2,2,3,1,0.00467289719626168
0,20,15,2,2,3,2,0.644859813084112
0,20,15,2,3,3,2,0.0233644859813084
0,20,15,3,3,3,2,1
0,20,15,1,1,3,3,0.8
0,20,15,1,2,3,3,0.2
0,20,15,2,2,3,3,0.327102803738318
0,20,16,0,0,0,0,0.00646203554119548
0,20,16,0,1,0,1,0.649434571890145
0,20,16,0,1,0,2,0.34248788368336
0,20,16,0,1,0,3,0.00161550888529887
0,20,16,1,1,1,1,0.315315315315315
0,20,16,1,2,1,1,0.36036036036036
0,20,16,2,1,1,1,0.0225102319236016
0,20,16,2,2,1,1,0.875852660300136
0,20,16,2,3,1,1,0.0109140518417462
0,20,16,1,1,1,2,0.189189189189189
0,20,16,1,2,1,2,0.135135135135135
0,20,16,2,1,1,2,0.00886766712141883
0,20,16,2,2,1,2,0.0818553888130969
0,20,16,1,1,2,1,0.0375
0,20,16,2,2,2,1,0.0874587458745875
0,20,16,2,3,2,1,0.0280528052805281
0,20,16,1,1,2,2,0.775
0,20,16,1,2,2,2,0.1875
0,20,16,2,1,2,2,0.0148514851485149
0,20,16,2,2,2,2,0.844884488448845
0,20,16,2,3,2,2,0.0247524752475248
0,20,16,2,2,3,2,0.846153846153846
0,20,16,2,2,3,3,0.153846153846154
0,20,17,0,0,0,0,0.00196979645436638
0,20,17,0,1,0,1,0.685489166119501
0,20,17,0,1,0,2,0.311227839789888
0,20,17,0,1,0,3,0.00131319763624425
0,20,17,1,1,1,1,0.476489028213166
0,20,17,1,2,1,1,0.310344827586207
0,20,17,2,1,1,1,0.0276323443862711
