from_time,to_time,land_type,age_before,age_after,from_cover,to_cover,probability,area_transition,Timestep,TertiaryStratumID,TransitionGroupID,srcClassID,destClassID,Amount20year,probabilityModified,numTimesteps,Amount1year
0,20,4,2,3,2,1,0.00280603297088741,259200,2010,4,Foret:Mixte Moyenne->Foret:Feuillus Vieille [Type],522,513,0.00280603297088741,0.00280603297088741,20,1.4048899358054534e-4
0,20,4,3,2,2,1,0.261075949367089,1336500,2010,4,Foret:Mixte Vieille->Foret:Feuillus Moyenne [Type],523,512,0.261075949367089,0.261075949367089,20,0.015014153376956885
0,20,4,3,3,2,1,0.0474683544303797,243000,2010,4,Foret:Mixte Vieille->Foret:Feuillus Vieille [Type],523,513,0.0474683544303797,0.0474683544303797,20,0.0024286435035900666
0,20,4,1,2,2,2,0.0721966205837174,761400,2010,4,Foret:Mixte Jeune->Foret:Mixte Moyenne [Type],521,522,0.0721966205837174,0.0721966205837174,20,0.003739761820858445
0,20,4,2,1,2,2,0.312346545071905,28852200,2010,4,Foret:Mixte Moyenne->Foret:Mixte Jeune [Type],522,521,0.312346545071905,0.312346545071905,20,0.018549317264605625
0,20,4,2,3,2,2,0.033321641529288,3078000,2010,4,Foret:Mixte Moyenne->Foret:Mixte Vieille [Type],522,523,0.033321641529288,0.033321641529288,20,0.0016930380303843418
0,20,4,3,1,2,2,0.00474683544303797,24300,2010,4,Foret:Mixte Vieille->Foret:Mixte Jeune [Type],523,521,0.00474683544303797,0.00474683544303797,20,2.378785747250145e-4
0,20,4,3,2,2,2,0.596518987341772,3053700,2010,4,Foret:Mixte Vieille->Foret:Mixte Moyenne [Type],523,522,0.596518987341772,0.596518987341772,20,0.04436696330388423
0,20,4,2,1,2,3,3.50754121360926e-4,32400,2010,4,Foret:Mixte Moyenne->Foret:Coniferes Jeune [Type],522,531,3.50754121360926e-4,3.50754121360926e-4,20,1.7540628660106528e-5
0,20,4,2,2,2,3,0.00341985268326903,315900,2010,4,Foret:Mixte Moyenne->Foret:Coniferes Moyenne [Type],522,532,0.00341985268326903,0.00341985268326903,20,1.7127101874014894e-4
0,20,4,2,3,2,3,0.00184145913714486,170100,2010,4,Foret:Mixte Moyenne->Foret:Coniferes Vieille [Type],522,533,0.00184145913714486,0.00184145913714486,20,9.21535889644165e-5
0,20,4,1,1,3,1,0.00613496932515337,32400,2010,4,Foret:Coniferes Jeune->Foret:Feuillus Jeune [Type],531,511,0.00613496932515337,0.00613496932515337,20,3.0764594599685946e-4
0,20,4,2,1,3,1,0.0031717263253285,56700,2010,4,Foret:Coniferes Moyenne->Foret:Feuillus Jeune [Type],532,511,0.0031717263253285,0.0031717263253285,20,1.5882573137437905e-4
0,20,4,2,2,3,1,0.00226551880380607,40500,2010,4,Foret:Coniferes Moyenne->Foret:Feuillus Moyenne [Type],532,512,0.00226551880380607,0.00226551880380607,20,1.133980186641681e-4
0,20,4,3,1,3,1,0.00444444444444444,48600,2010,4,Foret:Coniferes Vieille->Foret:Feuillus Jeune [Type],533,511,0.00444444444444444,0.00444444444444444,20,2.2269271776387267e-4
0,20,4,3,2,3,1,0.0148148148148148,162000,2010,4,Foret:Coniferes Vieille->Foret:Feuillus Moyenne [Type],533,512,0.0148148148148148,0.0148148148148148,20,7.460041112999916e-4
0,20,4,3,3,3,1,0.00518518518518519,56700,2010,4,Foret:Coniferes Vieille->Foret:Feuillus Vieille [Type],533,513,0.00518518518518519,0.00518518518518519,20,2.598999656128198e-4
0,20,4,1,1,3,2,0.826687116564417,4365900,2010,4,Foret:Coniferes Jeune->Foret:Mixte Jeune [Type],531,521,0.826687116564417,0.826687116564417,20,0.0839028281793176
0,20,4,2,1,3,2,0.134571816946081,2405700,2010,4,Foret:Coniferes Moyenne->Foret:Mixte Jeune [Type],532,521,0.134571816946081,0.134571816946081,20,0.0072004955749225275
0,20,4,2,2,3,2,0.286814680561849,5127300,2010,4,Foret:Coniferes Moyenne->Foret:Mixte Moyenne [Type],532,522,0.286814680561849,0.286814680561849,20,0.016758683232914184
0,20,4,2,3,3,2,0.00226551880380607,40500,2010,4,Foret:Coniferes Moyenne->Foret:Mixte Vieille [Type],532,523,0.00226551880380607,0.00226551880380607,20,1.133980186641681e-4
0,20,4,3,1,3,2,0.148888888888889,1628100,2010,4,Foret:Coniferes Vieille->Foret:Mixte Jeune [Type],533,521,0.148888888888889,0.148888888888889,20,0.008028229916381191
0,20,4,3,2,3,2,0.198518518518519,2170800,2010,4,Foret:Coniferes Vieille->Foret:Mixte Moyenne [Type],533,522,0.198518518518519,0.198518518518519,20,0.011003682279361882
0,20,4,3,3,3,2,0.0140740740740741,153900,2010,4,Foret:Coniferes Vieille->Foret:Mixte Vieille [Type],533,523,0.0140740740740741,0.0140740740740741,20,7.084515814587133e-4
0,20,4,1,2,3,3,0.00920245398773006,48600,2010,4,Foret:Coniferes Jeune->Foret:Coniferes Moyenne [Type],531,532,0.00920245398773006,0.00920245398773006,20,4.621460847877845e-4
0,20,4,2,1,3,3,0.0928862709560489,1660500,2010,4,Foret:Coniferes Moyenne->Foret:Coniferes Jeune [Type],532,531,0.0928862709560489,0.0928862709560489,20,0.004862511844940132
0,20,4,2,3,3,3,0.0557317625736294,996300,2010,4,Foret:Coniferes Moyenne->Foret:Coniferes Vieille [Type],532,533,0.0557317625736294,0.0557317625736294,20,0.0028631435332627797
0,20,4,3,1,3,3,0.171851851851852,1879200,2010,4,Foret:Coniferes Vieille->Foret:Coniferes Jeune [Type],533,531,0.171851851851852,0.171851851851852,20,0.009383855126964047
0,20,4,3,2,3,3,0.368888888888889,4033800,2010,4,Foret:Coniferes Vieille->Foret:Coniferes Moyenne [Type],533,532,0.368888888888889,0.368888888888889,20,0.022750872606740802
0,20,5,1,2,1,1,0.176297577854671,8253900,2010,5,Foret:Feuillus Jeune->Foret:Feuillus Moyenne [Type],511,512,0.176297577854671,0.176297577854671,20,0.009650430450315994
0,20,5,2,1,1,1,0.139544235924933,25296300,2010,5,Foret:Feuillus Moyenne->Foret:Feuillus Jeune [Type],512,511,0.139544235924933,0.139544235924933,20,0.007486489177748523
0,20,5,2,3,1,1,0.0434316353887399,7873200,2010,5,Foret:Feuillus Moyenne->Foret:Feuillus Vieille [Type],512,513,0.0434316353887399,0.0434316353887399,20,0.002217688234652626
0,20,5,3,1,1,1,0.0638020833333333,1190700,2010,5,Foret:Feuillus Vieille->Foret:Feuillus Jeune [Type],513,511,0.0638020833333333,0.0638020833333333,20,0.0032909915480779928
0,20,5,3,2,1,1,0.754340277777778,14077800,2010,5,Foret:Feuillus Vieille->Foret:Feuillus Moyenne [Type],513,512,0.754340277777778,0.754340277777778,20,0.06778368834952675
0,20,5,1,1,1,2,0.0107266435986159,502200,2010,5,Foret:Feuillus Jeune->Foret:Mixte Jeune [Type],511,521,0.0107266435986159,0.0107266435986159,20,5.390840811425601e-4
0,20,5,1,2,1,2,0.00155709342560554,72900,2010,5,Foret:Feuillus Jeune->Foret:Mixte Moyenne [Type],511,522,0.00155709342560554,0.00155709342560554,20,7.791231245091179e-5
0,20,5,2,1,1,2,0.00361930294906166,656100,2010,5,Foret:Feuillus Moyenne->Foret:Mixte Jeune [Type],512,521,0.00361930294906166,0.00361930294906166,20,1.8127699096603944e-4
0,20,5,2,2,1,2,0.00589812332439678,1069200,2010,5,Foret:Feuillus Moyenne->Foret:Mixte Moyenne [Type],512,522,0.00589812332439678,0.00589812332439678,20,2.9573555922168815e-4
0,20,5,1,1,2,1,0.0780487804878049,518400,2010,5,Foret:Mixte Jeune->Foret:Feuillus Jeune [Type],521,511,0.0780487804878049,0.0780487804878049,20,0.004054904785797175
0,20,5,2,1,2,1,0.0526980482204363,3717900,2010,5,Foret:Mixte Moyenne->Foret:Feuillus Jeune [Type],522,511,0.0526980482204363,0.0526980482204363,20,0.0027032090198080283
0,20,5,2,2,2,1,0.100918484500574,7119900,2010,5,Foret:Mixte Moyenne->Foret:Feuillus Moyenne [Type],522,512,0.100918484500574,0.100918484500574,20,0.0053049575038234265
